,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
10421,-117.64,35.61,1349,501,4.25,83200,INLAND,Kern County
10422,-117.63,33.38,2104,847,5.1482,500001,NEAR OCEAN,Orange County
10423,-117.63,33.45,1571,534,5.3705,363500,NEAR OCEAN,Orange County
10424,-117.63,33.46,2812,1057,6.3401,387300,NEAR OCEAN,Orange County
10425,-117.63,33.47,2213,748,6.96905,283400,NEAR OCEAN,Orange County
10426,-117.63,33.5,1506,492,7.2013,353600,<1H OCEAN,Orange County
10427,-117.63,33.62,1293,745,3.7139,196700,<1H OCEAN,Orange County
10428,-117.63,33.63,985,536,4.2009,238000,<1H OCEAN,Orange County
10429,-117.63,33.65,1688,467,7.7814,288700,<1H OCEAN,Orange County
10430,-117.63,33.94,2886,85,4.2578,183300,INLAND,San Bernardino County
10431,-117.63,34.02,2780,723,5.6168,175400,INLAND,San Bernardino County
10432,-117.63,34.06,1294,303,2.3636,88300,INLAND,San Bernardino County
10433,-117.63,34.07,1537,495,3.4432,106700,INLAND,San Bernardino County
10434,-117.63,34.08,1257,354,3.8355,111700,INLAND,San Bernardino County
10435,-117.63,34.09,5069,1453,2.78975,120150,INLAND,San Bernardino County
10436,-117.63,34.1,2554,1057,2.6582,122800,INLAND,San Bernardino County
10437,-117.63,34.11,1404,456,4.2969,165600,INLAND,San Bernardino County
10438,-117.63,34.12,1479,663,6.0758,226800,INLAND,San Bernardino County
10439,-117.63,34.37,2197,810,3.7252,167100,INLAND,San Bernardino County
10440,-117.62,33.42,2055,989,3.423933333,333533.6667,NEAR OCEAN,Orange County
10441,-117.62,33.43,6342,2476,3.339475,237500,NEAR OCEAN,Orange County
10442,-117.62,33.47,661,211,6.487,294200,NEAR OCEAN,Orange County
10443,-117.62,33.64,2985,790,10.1531,484100,<1H OCEAN,Orange County
10444,-117.62,33.77,930,433,4.6369,186400,<1H OCEAN,Orange County
10445,-117.62,34.02,3487,913,5.30315,179600,INLAND,San Bernardino County
10446,-117.62,34.03,2240,621,4.8311,176000,INLAND,San Bernardino County
10447,-117.62,34.05,1007,210,2.8281,103600,INLAND,San Bernardino County
10448,-117.62,34.07,7994,2123,2.98065,127950,INLAND,San Bernardino County
10449,-117.62,34.08,4789,1311,3.5931,121366.6667,INLAND,San Bernardino County
10450,-117.62,34.09,2259,566,4.0139,132000,INLAND,San Bernardino County
10451,-117.62,34.11,2035,697,5.30585,218350,INLAND,San Bernardino County
10452,-117.62,34.13,1655,524,5.1261,158800,INLAND,San Bernardino County
10453,-117.62,34.15,5669,1668,6.5138,311500,INLAND,San Bernardino County
10454,-117.62,34.44,3767,1334,3.599,140200,INLAND,San Bernardino County
10455,-117.61,33.41,946,399,6.1557,402900,NEAR OCEAN,Orange County
10456,-117.61,33.42,1919,775,4.0313,282000,NEAR OCEAN,Orange County
10457,-117.61,33.43,1455,696,3.171,267000,NEAR OCEAN,Orange County
10458,-117.61,33.44,713,265,6.5954,346200,NEAR OCEAN,Orange County
10459,-117.61,33.45,426,186,4.7237,220700,NEAR OCEAN,Orange County
10460,-117.61,33.63,1970,712,6.1078,219000,<1H OCEAN,Orange County
10461,-117.61,33.67,1600,583,6.8004,284900,<1H OCEAN,Orange County
10462,-117.61,34.01,99,34,3.9696,500000,INLAND,San Bernardino County
10463,-117.61,34.02,1244,335,5.7661,222650,INLAND,San Bernardino County
10464,-117.61,34.04,1785,745,3.1672,150200,INLAND,San Bernardino County
10465,-117.61,34.08,4629,1524,3.8673,143750,INLAND,San Bernardino County
10466,-117.61,34.09,2986,809,4.5186,139750,INLAND,San Bernardino County
10467,-117.61,34.1,10323,3832,3.6033,132600,INLAND,San Bernardino County
10468,-117.61,34.12,3954,1161,4.6997,156900,INLAND,San Bernardino County
10469,-117.61,34.13,4308,1341,4.4611,164600,INLAND,San Bernardino County
10470,-117.61,34.14,7363,2410,5.5198,245600,INLAND,San Bernardino County
10471,-117.61,34.34,1301,464,4.8623,176900,INLAND,San Bernardino County
10472,-117.6,33.41,922,387,4.5476,309200,NEAR OCEAN,Orange County
10473,-117.6,33.42,1048,425,4.665,280600,NEAR OCEAN,Orange County
10474,-117.6,33.43,1392,543,5.1439,414000,NEAR OCEAN,Orange County
10475,-117.6,33.45,996,435,5.4031,243800,NEAR OCEAN,Orange County
10476,-117.6,33.65,1599,485,6.2464,233900,<1H OCEAN,Orange County
10477,-117.6,33.72,531,214,5.6346,272500,<1H OCEAN,Orange County
10478,-117.6,33.85,2928,892,5.3006,221400,<1H OCEAN,Riverside County
10479,-117.6,33.86,1671,477,5.195,161000,INLAND,Riverside County
10480,-117.6,33.87,7539,2528,3.857,144200,INLAND,Riverside County
10481,-117.6,33.91,1006,288,7.2379,251000,INLAND,Riverside County
10482,-117.6,33.94,1921,501,3.1859,153100,INLAND,Riverside County
10483,-117.6,33.98,717,204,2.7284,225000,INLAND,San Bernardino County
10484,-117.6,34.02,1305,356,5.2849,160400,INLAND,San Bernardino County
10485,-117.6,34.03,918,239,5.5677,175400,INLAND,San Bernardino County
10486,-117.6,34.08,1432,449,4.9063,159800,INLAND,San Bernardino County
10487,-117.6,34.11,3360,1028,4.8889,155700,INLAND,San Bernardino County
10488,-117.59,33.4,1797,642,4.0076,252100,NEAR OCEAN,San Diego County
10489,-117.59,33.41,878,423,5.1298,246000,NEAR OCEAN,Orange County
10490,-117.59,33.43,1230,488,6.5964,358800,NEAR OCEAN,Orange County
10491,-117.59,33.44,2363,1041,4.3897,341300,NEAR OCEAN,Orange County
10492,-117.59,33.61,991,390,10.0765,378200,<1H OCEAN,Orange County
10493,-117.59,33.65,3229,1459,4.37425,167350,<1H OCEAN,Orange County
10494,-117.59,33.66,1236,512,5.61555,214300,<1H OCEAN,Orange County
10495,-117.59,33.67,633,204,6.5143,279800,<1H OCEAN,Orange County
10496,-117.59,33.88,5446,1690,2.5249,112000,INLAND,Riverside County
10497,-117.59,33.91,5205,1509,5.4872,203400,INLAND,Riverside County
10498,-117.59,33.93,200,46,7.8118,244200,INLAND,Riverside County
10499,-117.59,34.02,881,245,4.7857,152500,INLAND,San Bernardino County
10500,-117.59,34.03,2130,564,5.0769,161400,INLAND,San Bernardino County
10501,-117.59,34.09,1757,500,3.9755,120400,INLAND,San Bernardino County
10502,-117.59,34.1,1987,895,2.3603,139300,INLAND,San Bernardino County
10503,-117.59,34.13,9716,3744,3.8505,169600,INLAND,San Bernardino County
10504,-117.59,34.16,3819,1122,7.8252,361400,INLAND,San Bernardino County
10505,-117.58,33.6,1862,555,11.0567,495400,<1H OCEAN,Orange County
10506,-117.58,33.65,1648,812,4.57295,345150.5,<1H OCEAN,Orange County
10507,-117.58,33.66,1693,597,5.2497,215000,<1H OCEAN,Orange County
10508,-117.58,33.85,8222,2553,5.2861,195100,INLAND,Riverside County
10509,-117.58,33.87,3404,1028,3.389225,140950,INLAND,Riverside County
10510,-117.58,33.88,1235,420,2.2969,116100,INLAND,Riverside County
10511,-117.58,33.89,1269,351,2.3654,107900,INLAND,Riverside County
10512,-117.58,33.92,2036,594,6.155,246400,INLAND,Riverside County
10513,-117.58,34,2801,1001,4.0037,245200,INLAND,San Bernardino County
10514,-117.58,34.02,3182,1042,5.2692,174800,INLAND,San Bernardino County
10515,-117.58,34.09,746,185,1.9531,100800,INLAND,San Bernardino County
10516,-117.58,34.1,3359,1396,3.5186,127800,INLAND,San Bernardino County
10517,-117.58,34.11,6443,2009,4.7547,157600,INLAND,San Bernardino County
10518,-117.58,34.14,5499,1600,5.3678,231700,INLAND,San Bernardino County
10519,-117.57,33.87,2756,893,3.248633333,142000,INLAND,Riverside County
10520,-117.57,33.88,2222,607,2.3098,115000,INLAND,Riverside County
10521,-117.57,33.9,2369,720,3.5525,137600,INLAND,Riverside County
10522,-117.57,33.91,1324,362,5.3735,214600,INLAND,Riverside County
10523,-117.57,33.93,519,146,7.5408,271900,INLAND,Riverside County
10524,-117.57,34.02,3845,1285,4.6727,158900,INLAND,San Bernardino County
10525,-117.57,34.07,1083,441,3.1458,118800,INLAND,San Bernardino County
10526,-117.57,34.13,2795,781,5.9369,225200,INLAND,San Bernardino County
10527,-117.57,34.15,4249,1499,5.485,343100,INLAND,San Bernardino County
10528,-117.56,33.83,346,115,5.4788,339300,INLAND,Riverside County
10529,-117.56,33.86,3240,1036,5.2898,177100,INLAND,Riverside County
10530,-117.56,33.88,1774,438,2.27715,104600,INLAND,Riverside County
10531,-117.56,33.89,365,176,2.3417,191700,INLAND,Riverside County
10532,-117.56,33.94,454,128,4.32325,210700,INLAND,Riverside County
10533,-117.56,34.12,6443,2329,4.2583,180000,INLAND,San Bernardino County
10534,-117.56,34.42,2005,666,3.4695,138800,INLAND,San Bernardino County
10535,-117.55,33.52,133,45,5.136,447400,<1H OCEAN,Orange County
10536,-117.55,33.83,228,65,4.2386,500001,INLAND,Riverside County
10537,-117.55,33.85,3887,1304,4.8686,195300,INLAND,Riverside County
10538,-117.55,33.87,4976,1516,3.9414,137100,INLAND,Riverside County
10539,-117.55,33.88,2143,610,2.2372,108800,INLAND,Riverside County
10540,-117.55,33.89,1396,458,5.6973,164800,INLAND,Riverside County
10541,-117.55,33.9,871,307,3.4459,198800,INLAND,Riverside County
10542,-117.55,33.92,1653,509,4.8167,163300,INLAND,Riverside County
10543,-117.55,33.93,2725,860,4.1865,154300,INLAND,Riverside County
10544,-117.55,33.94,2672,864,4.4762,163900,INLAND,Riverside County
10545,-117.55,33.95,1581,462,5.9333,229400,INLAND,Riverside County
10546,-117.55,34,1587,719,2.6979,75000,INLAND,Riverside County
10547,-117.55,34.14,2874,886,5.3638,206300,INLAND,San Bernardino County
10548,-117.55,34.25,872,322,4.555,153100,INLAND,San Bernardino County
10549,-117.54,33.76,3258,1001,4.7965,160800,<1H OCEAN,NULL
10550,-117.54,33.82,75,28,4.125,216700,INLAND,Riverside County
10551,-117.54,34.11,1463,399,3.9241,131500,INLAND,San Bernardino County
10552,-117.54,34.12,7766,2473,5.1333,181800,INLAND,San Bernardino County
10553,-117.54,34.47,3126,1026,3.2277,126500,INLAND,San Bernardino County
10554,-117.54,34.55,1620,530,2.9479,83300,INLAND,San Bernardino County
10555,-117.53,33.69,213,43,10.9704,483300,<1H OCEAN,NULL
10556,-117.53,33.83,1156,310,5.5362,195600,INLAND,Riverside County
10557,-117.53,33.88,2453,624,3.1312,91000,INLAND,Riverside County
10558,-117.53,33.92,728,228,6.1561,233500,INLAND,Riverside County
10559,-117.53,33.94,2834,865,4.2263,203200,INLAND,Riverside County
10560,-117.53,33.97,1646,500,3.98695,141000,INLAND,Riverside County
10561,-117.53,34.02,101,28,5.3269,375000,INLAND,Riverside County
10562,-117.53,34.06,4028,1145,2.9386,116400,INLAND,San Bernardino County
10563,-117.53,34.1,1379,458,3.7917,103000,INLAND,San Bernardino County
10564,-117.53,34.28,688,256,4.1083,108000,INLAND,San Bernardino County
10565,-117.52,33.82,1877,559,5.1365,215000,INLAND,Riverside County
10566,-117.52,33.83,1347,403,4.46,189800,INLAND,Riverside County
10567,-117.52,33.84,575,144,3.55,111000,INLAND,Riverside County
10568,-117.52,33.88,770,165,2.5656,102500,INLAND,Riverside County
10569,-117.52,33.89,7305,2463,5.1695,220800,INLAND,Riverside County
10570,-117.52,33.99,7600,2086,5.2759,182900,INLAND,Riverside County
10571,-117.51,33.88,2541,564,4.131,123800,INLAND,Riverside County
10572,-117.51,33.89,2690,1088,4.0556,158000,INLAND,Riverside County
10573,-117.51,33.95,4285,1457,4.9984,169100,INLAND,Riverside County
10574,-117.51,33.97,184,57,3.6691,137500,INLAND,Riverside County
10575,-117.51,34,2258,672,3.2067,124700,INLAND,Riverside County
10576,-117.51,34.02,3996,1765,2.1764,135300,INLAND,Riverside County
10577,-117.51,34.14,1094,327,4.6437,191700,INLAND,San Bernardino County
10578,-117.51,34.16,119,50,4.1,315000,INLAND,San Bernardino County
10579,-117.51,34.41,1396,465,3.7361,119600,INLAND,San Bernardino County
10580,-117.5,33.87,2866,850,5.0493,239800,INLAND,Riverside County
10581,-117.5,33.92,2565,774,3.76605,131200,INLAND,Riverside County
10582,-117.5,33.93,2903,796,4.3723,135600,INLAND,Riverside County
10583,-117.5,33.95,711,172,4.8214,143400,INLAND,Riverside County
10584,-117.5,33.96,4861,1385,4.2985,139200,INLAND,Riverside County
10585,-117.5,33.98,1291,381,4.2099,138700,INLAND,Riverside County
10586,-117.5,34,1237,316,4.4063,128500,INLAND,Riverside County
10587,-117.5,34.04,4614,1298,5.0911,149050,INLAND,San Bernardino County
10588,-117.5,34.12,4436,1296,5.285,191700,INLAND,San Bernardino County
10589,-117.5,34.66,486,196,2.0184,84900,INLAND,San Bernardino County
10590,-117.49,33.64,3191,1027,6.8588,302000,<1H OCEAN,Orange County
10591,-117.49,33.9,5271,2094,3.6071,159100,INLAND,Riverside County
10592,-117.49,33.91,3754,936,3.2857,139100,INLAND,Riverside County
10593,-117.49,33.93,2156,558,3.9522,124600,INLAND,Riverside County
10594,-117.49,33.94,1684,467,4.0256,127100,INLAND,Riverside County
10595,-117.49,33.98,1691,448,4.8371,160600,INLAND,Riverside County
10596,-117.49,33.99,1153,336,4.84,116400,INLAND,Riverside County
10597,-117.49,34.02,3487,1065,4.0628,125300,INLAND,Riverside County
10598,-117.49,34.04,3527,1098,4.1775,143700,INLAND,San Bernardino County
10599,-117.49,34.05,660,194,3.9464,207700,INLAND,San Bernardino County
10600,-117.48,33.89,6295,1855,4.7295,149900,INLAND,Riverside County
10601,-117.48,33.91,1869,649,4.2207,141100,INLAND,Riverside County
10602,-117.48,33.93,1564,450,2.6776,122000,INLAND,Riverside County
10603,-117.48,33.94,2739,736,2.9899,115100,INLAND,Riverside County
10604,-117.48,33.98,1785,456,3.3966,115000,INLAND,Riverside County
10605,-117.48,34,3266,1134,3.8529,145500,INLAND,Riverside County
10606,-117.48,34.01,1361,388,4.369,121100,INLAND,Riverside County
10607,-117.48,34.08,2818,697,3.5089,111900,INLAND,San Bernardino County
10608,-117.48,34.09,3736,870,3.4116,98900,INLAND,San Bernardino County
10609,-117.48,34.1,1796,503,2.5833,90600,INLAND,San Bernardino County
10610,-117.47,33.91,1920,669,2.2241,127300,INLAND,Riverside County
10611,-117.47,33.92,2500,726,3.6583,126100,INLAND,Riverside County
10612,-117.47,33.93,724,235,3.4028,110500,INLAND,Riverside County
10613,-117.47,33.94,2033,532,3.1499,97050,INLAND,Riverside County
10614,-117.47,33.95,3795,1128,4.1264,124600,INLAND,Riverside County
10615,-117.47,33.98,5810,1717,4.9886,158100,INLAND,Riverside County
10616,-117.47,34.06,884,229,2.7574,125000,INLAND,San Bernardino County
10617,-117.47,34.07,568,187,1.5972,112500,INLAND,San Bernardino County
10618,-117.47,34.12,5690,1555,4.1797,141000,INLAND,San Bernardino County
10619,-117.46,33.9,4936,1840,3.3187,144800,INLAND,Riverside County
10620,-117.46,33.92,476,142,3.5208,121100,INLAND,Riverside County
10621,-117.46,33.93,5864,1623,3.37765,123750,INLAND,Riverside County
10622,-117.46,33.94,3467,831,2.6143,95600,INLAND,Riverside County
10623,-117.46,33.95,1142,328,3.6979,99600,INLAND,Riverside County
10624,-117.46,34.04,5820,1759,4.2429,147300,INLAND,San Bernardino County
10625,-117.46,34.06,1582,435,4.3397,195600,INLAND,San Bernardino County
10626,-117.46,34.07,2482,642,2.9973,113400,INLAND,San Bernardino County
10627,-117.46,34.08,2767,702,3.6602,120700,INLAND,San Bernardino County
10628,-117.46,34.09,3310,988,3.5488,101600,INLAND,San Bernardino County
10629,-117.46,34.1,1731,531,2.2708,101150,INLAND,San Bernardino County
10630,-117.46,34.14,381,119,0.8926,116100,INLAND,San Bernardino County
10631,-117.46,34.85,2933,1168,3.4912,157700,INLAND,San Bernardino County
10632,-117.45,33.91,1358,415,3.7333,121400,INLAND,Riverside County
10633,-117.45,33.92,1840,551,2.2548,113300,INLAND,Riverside County
10634,-117.45,33.93,3185,1199,3.2731,113900,INLAND,Riverside County
10635,-117.45,33.94,1987,859,2.1023,103700,INLAND,Riverside County
10636,-117.45,34.01,1720,551,2.76,95200,INLAND,Riverside County
10637,-117.45,34.07,2292,628,3.3553,113500,INLAND,San Bernardino County
10638,-117.45,34.1,7204,2054,2.40675,98450,INLAND,San Bernardino County
10639,-117.45,34.11,4052,1164,2.9112,121700,INLAND,San Bernardino County
10640,-117.45,34.13,3388,878,3.6417,119000,INLAND,San Bernardino County
10641,-117.44,33.88,1109,360,6.8089,334100,INLAND,Riverside County
10642,-117.44,33.9,2609,778,4.2788,148700,INLAND,Riverside County
10643,-117.44,33.92,1466,517,3.0437,110800,INLAND,Riverside County
10644,-117.44,33.93,1595,511,4.50385,122950,INLAND,Riverside County
10645,-117.44,33.94,3903,1238,4.000733333,119900,INLAND,Riverside County
10646,-117.44,33.95,556,161,3.7344,115300,INLAND,Riverside County
10647,-117.44,33.96,50,18,12.5381,112500,INLAND,Riverside County
10648,-117.44,33.99,5008,1492,4.5625,171300,INLAND,Riverside County
10649,-117.44,34.08,3208,981,3.6025,116400,INLAND,San Bernardino County
10650,-117.44,34.09,5129,1534,2.3716,105600,INLAND,San Bernardino County
10651,-117.44,34.1,926,349,2.075,95100,INLAND,San Bernardino County
10652,-117.44,34.45,3094,947,3.5167,130900,INLAND,San Bernardino County
10653,-117.43,33.55,188,68,9.4356,465600,<1H OCEAN,NULL
10654,-117.43,33.81,1985,662,4.2273,295200,INLAND,Riverside County
10655,-117.43,33.91,7540,2245,4.3222,138000,INLAND,Riverside County
10656,-117.43,33.93,4874,1868,3.063633333,117333.3333,INLAND,Riverside County
10657,-117.43,33.95,1425,405,4.0526,104500,INLAND,Riverside County
10658,-117.43,33.96,2399,646,3.8682,116500,INLAND,Riverside County
10659,-117.43,33.98,1376,406,4.2589,152200,INLAND,Riverside County
10660,-117.43,33.99,1738,457,4.566,116900,INLAND,Riverside County
10661,-117.43,34.01,1150,377,3.0909,98300,INLAND,Riverside County
10662,-117.43,34.02,1753,449,3.05,97800,INLAND,Riverside County
10663,-117.43,34.07,1503,500,2.3768,95300,INLAND,San Bernardino County
10664,-117.43,34.08,4057,1557,3.19095,124550,INLAND,San Bernardino County
10665,-117.43,34.09,1621,573,2.7437,120200,INLAND,San Bernardino County
10666,-117.43,34.1,1805,656,3.0873,94700,INLAND,San Bernardino County
10667,-117.43,34.11,2544,780,2.7757,109800,INLAND,San Bernardino County
10668,-117.43,34.12,3567,1070,3.2056,134100,INLAND,San Bernardino County
10669,-117.42,33.35,35682,4769,2.5729,134400,<1H OCEAN,San Diego County
10670,-117.42,33.89,55,13,7.7197,193800,INLAND,Riverside County
10671,-117.42,33.93,1509,590,3.1795,125600,INLAND,Riverside County
10672,-117.42,33.94,2477,822,3.84655,113700,INLAND,Riverside County
10673,-117.42,33.95,2494,798,2.8173,110800,INLAND,Riverside County
10674,-117.42,33.96,1691,459,2.7452,98100,INLAND,Riverside County
10675,-117.42,33.98,5913,1909,3.0606,119500,INLAND,Riverside County
10676,-117.42,34,1153,385,3.016,96600,INLAND,Riverside County
10677,-117.42,34.02,3015,858,4.2321,162800,INLAND,Riverside County
10678,-117.42,34.06,1305,436,2.9107,143100,INLAND,San Bernardino County
10679,-117.42,34.08,3969,1283,3.12065,127600,INLAND,San Bernardino County
10680,-117.42,34.09,1750,523,4.1375,128300,INLAND,San Bernardino County
10681,-117.42,34.1,2231,742,4.1399,115400,INLAND,San Bernardino County
10682,-117.42,34.11,2319,702,3.3958,111900,INLAND,San Bernardino County
10683,-117.42,34.13,5804,1705,4.8283,141900,INLAND,San Bernardino County
10684,-117.42,34.59,3220,1214,1.7567,69500,INLAND,San Bernardino County
10685,-117.41,33.93,669,128,4.0156,89300,INLAND,Riverside County
10686,-117.41,33.94,4610,2139,2.8545,116200,INLAND,Riverside County
10687,-117.41,33.95,1524,592,3.00625,128000,INLAND,Riverside County
10688,-117.41,33.96,5063,1833,3.0882,118300,INLAND,Riverside County
10689,-117.41,33.97,1339,571,3.7032,141400,INLAND,Riverside County
10690,-117.41,34,3344,1142,1.68855,86000,INLAND,Riverside County
10691,-117.41,34.01,841,199,2.6442,92000,INLAND,Riverside County
10692,-117.41,34.08,861,299,3.5655,95600,INLAND,San Bernardino County
10693,-117.41,34.09,1896,572,3.6466,130600,INLAND,San Bernardino County
10694,-117.41,34.1,2980,1065,2.82795,97000,INLAND,San Bernardino County
10695,-117.41,34.11,5806,2039,3.0331,105500,INLAND,San Bernardino County
10696,-117.41,34.23,439,141,6.1426,155000,INLAND,San Bernardino County
10697,-117.41,34.24,543,188,5.2072,164300,INLAND,San Bernardino County
10698,-117.41,34.58,2394,790,1.64425,65650,INLAND,San Bernardino County
10699,-117.4,33.76,973,321,4.4875,249100,INLAND,Riverside County
10700,-117.4,33.85,3450,1077,5.4625,223600,INLAND,Riverside County
10701,-117.4,33.9,508,180,3.6667,314100,INLAND,Riverside County
10702,-117.4,33.93,1168,261,2.2222,81300,INLAND,Riverside County
10703,-117.4,33.94,2036,608,3.261066667,103566.6667,INLAND,Riverside County
10704,-117.4,33.95,2112,968,2.246433333,116733.3333,INLAND,Riverside County
10705,-117.4,33.96,709,298,3.575,125500,INLAND,Riverside County
10706,-117.4,33.97,1309,501,4.4406,141850,INLAND,Riverside County
10707,-117.4,34,2842,815,1.88485,81500,INLAND,Riverside County
10708,-117.4,34.01,1311,331,2.7083,87800,INLAND,Riverside County
10709,-117.4,34.04,1550,338,3.025,81800,INLAND,San Bernardino County
10710,-117.4,34.06,3533,940,3.9191,101600,INLAND,San Bernardino County
10711,-117.4,34.07,1661,554,2.066,88100,INLAND,San Bernardino County
10712,-117.4,34.08,2503,720,3.8531,105400,INLAND,San Bernardino County
10713,-117.4,34.09,3615,963,4.4034,133200,INLAND,San Bernardino County
10714,-117.4,34.11,1443,376,4.2121,128100,INLAND,San Bernardino County
10715,-117.4,34.15,5020,1524,4.7909,149200,INLAND,San Bernardino County
10716,-117.4,34.18,1778,251,5.3671,181800,INLAND,San Bernardino County
10717,-117.4,34.58,483,165,1.4196,64700,INLAND,San Bernardino County
10718,-117.39,33.69,3464,1006,5.3275,168700,<1H OCEAN,Riverside County
10719,-117.39,33.92,2327,577,2.3851,113700,INLAND,Riverside County
10720,-117.39,33.93,1832,485,4.8333,127900,INLAND,Riverside County
10721,-117.39,33.95,3061,1222,3.667533333,117566.6667,INLAND,Riverside County
10722,-117.39,33.96,2292,809,3.6875,121850,INLAND,Riverside County
10723,-117.39,33.97,2329,905,3.861,127050,INLAND,Riverside County
10724,-117.39,33.98,948,437,3.145,169100,INLAND,Riverside County
10725,-117.39,34.04,1841,564,2.8682,96400,INLAND,San Bernardino County
10726,-117.39,34.07,1782,562,3.4418,109750,INLAND,San Bernardino County
10727,-117.39,34.09,3528,932,4.3958,130700,INLAND,San Bernardino County
10728,-117.39,34.1,5434,1465,2.426,108150,INLAND,San Bernardino County
10729,-117.39,34.11,2448,691,4.91665,135800,INLAND,San Bernardino County
10730,-117.39,34.12,3253,801,4.9196,140500,INLAND,San Bernardino County
10731,-117.39,34.13,1316,370,4.1632,119800,INLAND,San Bernardino County
10732,-117.39,34.38,3527,1170,3.5696,129700,INLAND,San Bernardino County
10733,-117.38,33.14,1298,696,3.209,313300,NEAR OCEAN,San Diego County
10734,-117.38,33.19,2600,1261,2.0033,286800,NEAR OCEAN,San Diego County
10735,-117.38,33.2,2262,743,1.66445,145350,NEAR OCEAN,San Diego County
10736,-117.38,33.21,1514,342,2.6442,103300,NEAR OCEAN,San Diego County
10737,-117.38,33.67,12011,4099,2.80865,132200,<1H OCEAN,Riverside County
10738,-117.38,33.89,1707,549,5.1624,267900,INLAND,Riverside County
10739,-117.38,33.94,1164,385,4.0625,136800,INLAND,Riverside County
10740,-117.38,33.96,1544,575,3.4491,133800,INLAND,Riverside County
10741,-117.38,33.97,3433,833,2.1642,152500,INLAND,Riverside County
10742,-117.38,33.98,1629,690,2.0906,132050,INLAND,Riverside County
10743,-117.38,33.99,905,313,2.7054,141700,INLAND,Riverside County
10744,-117.38,34,1470,515,3.3687,123800,INLAND,Riverside County
10745,-117.38,34.06,1612,516,3.3571,112300,INLAND,San Bernardino County
10746,-117.38,34.07,910,234,4.9091,122400,INLAND,San Bernardino County
10747,-117.38,34.08,3095,1036,3.6875,112600,INLAND,San Bernardino County
10748,-117.38,34.09,2184,725,3.3438,127600,INLAND,San Bernardino County
10749,-117.38,34.11,2772,936,3.22205,98750,INLAND,San Bernardino County
10750,-117.38,34.12,4115,1088,2.4053,105200,INLAND,San Bernardino County
10751,-117.38,34.13,2566,773,2.9527,110350,INLAND,San Bernardino County
10752,-117.38,34.14,5221,1482,5.246,161400,INLAND,San Bernardino County
10753,-117.38,34.2,312,76,3.7578,137500,INLAND,San Bernardino County
10754,-117.38,34.22,489,136,5.7628,221300,INLAND,San Bernardino County
10755,-117.38,34.44,2541,856,4.2414,121400,INLAND,San Bernardino County
10756,-117.37,33.18,855,394,2.6979,266700,NEAR OCEAN,San Diego County
10757,-117.37,33.19,7003,2116,2.71175,189975,NEAR OCEAN,San Diego County
10758,-117.37,33.2,2270,625,1.8295,143550,NEAR OCEAN,San Diego County
10759,-117.37,33.22,1435,462,3.676,125600,NEAR OCEAN,San Diego County
10760,-117.37,33.7,2425,785,3.2481,123800,<1H OCEAN,Riverside County
10761,-117.37,33.94,4271,1529,5.38005,179850,INLAND,Riverside County
10762,-117.37,33.95,771,311,4.3542,142600,INLAND,Riverside County
10763,-117.37,33.96,1398,528,7.2519,216600,INLAND,Riverside County
10764,-117.37,33.97,4506,1126,1.993933333,85700,INLAND,Riverside County
10765,-117.37,33.98,2852,1183,1.753166667,105833.3333,INLAND,Riverside County
10766,-117.37,33.99,666,220,1.685,114200,INLAND,Riverside County
10767,-117.37,34,1246,392,2.7278,89750,INLAND,Riverside County
10768,-117.37,34.01,703,185,3.6415,124200,INLAND,Riverside County
10769,-117.37,34.07,60,16,4.125,262500,INLAND,San Bernardino County
10770,-117.37,34.08,1190,437,2.9554,115000,INLAND,San Bernardino County
10771,-117.37,34.1,2926,1098,2.0433,88700,INLAND,San Bernardino County
10772,-117.37,34.12,1614,512,3.8398,118200,INLAND,San Bernardino County
10773,-117.37,34.13,5789,1850,3.416666667,130833.3333,INLAND,San Bernardino County
10774,-117.37,34.59,6852,1597,2.3832,35000,INLAND,San Bernardino County
10775,-117.36,33.17,812,367,2.3182,500001,NEAR OCEAN,San Diego County
10776,-117.36,33.18,3205,1366,2.7201,183600,NEAR OCEAN,San Diego County
10777,-117.36,33.2,3918,1494,2.524166667,162266.6667,NEAR OCEAN,San Diego County
10778,-117.36,33.6,2082,731,3.2258,159300,<1H OCEAN,Riverside County
10779,-117.36,33.88,3934,1170,4.86105,215150,INLAND,Riverside County
10780,-117.36,33.92,3570,1107,8.5326,315200,INLAND,Riverside County
10781,-117.36,33.97,1212,327,2.7596,82200,INLAND,Riverside County
10782,-117.36,33.98,3421,902,2.25515,81500,INLAND,Riverside County
10783,-117.36,33.99,804,283,2.9688,92900,INLAND,Riverside County
10784,-117.36,34,2769,838,3.3622,105100,INLAND,Riverside County
10785,-117.36,34.08,4775,1554,3.7348,125800,INLAND,San Bernardino County
10786,-117.36,34.09,2131,593,3.2879,95500,INLAND,San Bernardino County
10787,-117.36,34.1,4276,1435,2.767,89666.66667,INLAND,San Bernardino County
10788,-117.36,34.11,1555,503,3.25,107100,INLAND,San Bernardino County
10789,-117.36,34.28,1388,428,4.2386,157200,INLAND,San Bernardino County
10790,-117.36,34.48,7588,2285,3.9792,122100,INLAND,San Bernardino County
10791,-117.36,34.54,2140,711,3.0357,91300,INLAND,San Bernardino County
10792,-117.35,33.16,1482,642,3.88205,353150.5,NEAR OCEAN,San Diego County
