,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
8899,-118.08,33.9,1888.0,605.0,3.8831500000000005,164700.0,<1H OCEAN,Los Angeles County
8900,-118.08,33.91,5964.0,1992.0,2.967275,160125.0,<1H OCEAN,Los Angeles County
8901,-118.08,33.92,3459.0,1039.0,3.9842666666666666,163333.33333333334,<1H OCEAN,Los Angeles County
8902,-118.08,33.93,4605.0,1286.0,3.503425,163525.0,<1H OCEAN,Los Angeles County
8903,-118.08,33.94,2219.0,820.0,2.4926,171400.0,<1H OCEAN,Los Angeles County
8904,-118.08,33.95,2602.0,752.0,3.9623999999999997,161700.0,<1H OCEAN,Los Angeles County
8905,-118.08,33.96,2821.0,675.0,4.189299999999999,165200.0,<1H OCEAN,Los Angeles County
8906,-118.08,33.97,4017.0,998.0,4.089675,163600.0,<1H OCEAN,Los Angeles County
8907,-118.08,33.98,1904.0,498.0,3.8355,161800.0,<1H OCEAN,Los Angeles County
8908,-118.08,33.99,4522.0,1208.0,2.9782666666666664,165533.33333333334,<1H OCEAN,Los Angeles County
8909,-118.08,34.0,2370.0,693.0,1.9462,158600.0,<1H OCEAN,Los Angeles County
8910,-118.08,34.01,5616.0,1467.0,3.0134999999999996,158075.0,<1H OCEAN,Los Angeles County
8911,-118.08,34.02,2551.0,793.0,2.9321,144200.0,<1H OCEAN,Los Angeles County
8912,-118.08,34.04,3273.0,1131.0,4.7222,185100.0,<1H OCEAN,Los Angeles County
8913,-118.08,34.07,3775.0,955.0,3.29,205500.0,<1H OCEAN,Los Angeles County
8914,-118.08,34.08,2673.0,782.0,3.44535,208300.0,<1H OCEAN,Los Angeles County
8915,-118.08,34.09,5516.0,1682.0,3.4494666666666665,207600.0,<1H OCEAN,Los Angeles County
8916,-118.08,34.1,3105.0,1060.0,3.3066,213900.0,<1H OCEAN,Los Angeles County
8917,-118.08,34.11,2421.0,877.0,4.7694,271250.0,<1H OCEAN,Los Angeles County
8918,-118.08,34.12,3105.0,1161.0,4.4776,286533.3333333333,<1H OCEAN,Los Angeles County
8919,-118.08,34.13,3796.0,1524.0,6.3487,406300.5,INLAND,Los Angeles County
8920,-118.08,34.14,3483.0,1282.0,4.389600000000001,323533.3333333333,INLAND,Los Angeles County
8921,-118.08,34.15,142.0,31.0,0.4999,500001.0,INLAND,Los Angeles County
8922,-118.08,34.16,1713.0,620.0,4.5461,242400.0,INLAND,Los Angeles County
8923,-118.08,34.55,8152.0,2651.0,4.5237,141800.0,INLAND,Los Angeles County
8924,-118.08,34.56,2846.0,824.0,4.5615,137200.0,INLAND,Los Angeles County
8925,-118.08,34.58,2800.0,979.0,3.591,131450.0,INLAND,Los Angeles County
8926,-118.07,33.67,2429.0,718.0,9.5268,437900.0,NEAR OCEAN,Orange County
8927,-118.07,33.72,882.0,463.0,5.0434,492500.5,NEAR OCEAN,Orange County
8928,-118.07,33.73,643.0,303.0,9.8346,401700.0,NEAR OCEAN,Orange County
8929,-118.07,33.79,2903.0,978.0,6.12855,341550.0,<1H OCEAN,Orange County
8930,-118.07,33.8,3282.0,1330.0,4.881833333333333,265266.6666666667,<1H OCEAN,Orange County
8931,-118.07,33.81,1305.0,368.0,8.5407,398800.0,<1H OCEAN,Orange County
8932,-118.07,33.82,1660.0,560.0,5.7965,228200.0,<1H OCEAN,Los Angeles County
8933,-118.07,33.83,3868.0,1117.0,2.5978,142900.0,<1H OCEAN,Los Angeles County
8934,-118.07,33.85,2196.0,564.0,7.0113,319700.0,<1H OCEAN,Los Angeles County
8935,-118.07,33.86,5154.0,1381.0,4.271966666666667,251500.0,<1H OCEAN,Los Angeles County
8936,-118.07,33.87,3558.0,938.0,4.69955,259600.0,<1H OCEAN,Los Angeles County
8937,-118.07,33.88,5393.0,1720.0,5.402233333333332,256200.0,<1H OCEAN,Los Angeles County
8938,-118.07,33.89,6302.0,1359.0,3.573975,153100.0,<1H OCEAN,Los Angeles County
8939,-118.07,33.9,3805.0,1083.0,4.1308,165333.33333333334,<1H OCEAN,Los Angeles County
8940,-118.07,33.91,3536.0,975.0,3.60935,158450.0,<1H OCEAN,Los Angeles County
8941,-118.07,33.92,1348.0,314.0,3.622,174000.0,<1H OCEAN,Los Angeles County
8942,-118.07,33.93,1453.0,158.0,4.125,171900.0,<1H OCEAN,Los Angeles County
8943,-118.07,33.96,913.0,214.0,2.6991,147100.0,<1H OCEAN,Los Angeles County
8944,-118.07,33.97,5075.0,1375.0,3.503,160833.33333333334,<1H OCEAN,Los Angeles County
8945,-118.07,33.98,2948.0,971.0,3.58905,168800.0,<1H OCEAN,Los Angeles County
8946,-118.07,33.99,2943.0,704.0,3.6224000000000003,160500.0,<1H OCEAN,Los Angeles County
8947,-118.07,34.0,3588.0,946.0,3.3679,155550.0,<1H OCEAN,Los Angeles County
8948,-118.07,34.01,2565.0,694.0,3.5180499999999997,173900.0,<1H OCEAN,Los Angeles County
8949,-118.07,34.06,2758.0,699.0,2.5985,168600.0,<1H OCEAN,Los Angeles County
8950,-118.07,34.07,2489.0,647.0,3.3203,203200.0,<1H OCEAN,Los Angeles County
8951,-118.07,34.08,2576.0,781.0,3.0186,213250.0,<1H OCEAN,Los Angeles County
8952,-118.07,34.09,3333.0,1033.0,3.4181333333333335,204166.66666666666,<1H OCEAN,Los Angeles County
8953,-118.07,34.1,4617.0,1708.0,3.3416,220466.66666666666,<1H OCEAN,Los Angeles County
8954,-118.07,34.11,2046.0,689.0,4.1156,247850.0,<1H OCEAN,Los Angeles County
8955,-118.07,34.12,1996.0,808.0,4.1724,276250.0,INLAND,Los Angeles County
8956,-118.07,34.13,1992.0,853.0,3.301,251200.0,INLAND,Los Angeles County
8957,-118.07,34.14,1668.0,628.0,3.375,260400.0,INLAND,Los Angeles County
8958,-118.07,34.15,672.0,234.0,3.4087,209200.0,INLAND,Los Angeles County
8959,-118.07,34.16,3101.0,1336.0,4.938466666666666,365633.3333333333,INLAND,Los Angeles County
8960,-118.07,34.17,3726.0,1353.0,6.368566666666666,368966.6666666667,INLAND,Los Angeles County
8961,-118.07,34.51,1236.0,404.0,4.8667,239900.0,INLAND,Los Angeles County
8962,-118.07,34.56,5871.0,1790.0,4.2329,145500.0,INLAND,Los Angeles County
8963,-118.07,34.58,1929.0,567.0,4.0147,107400.0,INLAND,Los Angeles County
8964,-118.06,33.72,4009.0,1648.0,10.196066666666667,500001.0,NEAR OCEAN,Orange County
8965,-118.06,33.73,1490.0,578.0,10.5424,500001.0,<1H OCEAN,Orange County
8966,-118.06,33.78,1637.0,541.0,7.3463,355600.0,<1H OCEAN,Orange County
8967,-118.06,33.8,3167.0,1185.0,4.186533333333333,201566.66666666666,<1H OCEAN,Orange County
8968,-118.06,33.81,1839.0,544.0,5.4216,263000.0,<1H OCEAN,Orange County
8969,-118.06,33.82,2533.0,1053.0,4.61455,202150.0,<1H OCEAN,Orange County
8970,-118.06,33.83,5821.0,2192.0,4.4204,244700.0,<1H OCEAN,Orange County
8971,-118.06,33.84,8208.0,2632.0,4.4247499999999995,189650.0,<1H OCEAN,Los Angeles County
8972,-118.06,33.85,2527.0,704.0,6.0142,437400.0,<1H OCEAN,Los Angeles County
8973,-118.06,33.86,3045.0,893.0,5.0778,293700.0,<1H OCEAN,Los Angeles County
8974,-118.06,33.88,3844.0,1068.0,6.5901,337400.0,<1H OCEAN,Los Angeles County
8975,-118.06,33.89,1538.0,449.0,5.1104,220500.0,<1H OCEAN,Los Angeles County
8976,-118.06,33.9,882.0,236.0,4.4167,158000.0,<1H OCEAN,Los Angeles County
8977,-118.06,33.91,6914.0,1946.0,4.004966666666667,170566.66666666666,<1H OCEAN,Los Angeles County
8978,-118.06,33.97,2065.0,629.0,4.14075,167500.0,<1H OCEAN,Los Angeles County
8979,-118.06,33.98,4322.0,1369.0,4.13996,176860.0,<1H OCEAN,Los Angeles County
8980,-118.06,33.99,2618.0,929.0,4.0168,178675.0,<1H OCEAN,Los Angeles County
8981,-118.06,34.0,2597.0,893.0,3.9243,219800.0,<1H OCEAN,Los Angeles County
8982,-118.06,34.01,1488.0,332.0,3.9091,155100.0,<1H OCEAN,Los Angeles County
8983,-118.06,34.02,2653.0,664.0,5.2557,188800.0,<1H OCEAN,Los Angeles County
8984,-118.06,34.03,21.0,9.0,2.375,175000.0,<1H OCEAN,Los Angeles County
8985,-118.06,34.04,1011.0,344.0,2.6288,160300.0,<1H OCEAN,Los Angeles County
8986,-118.06,34.06,5344.0,1194.0,2.2476,169900.0,<1H OCEAN,Los Angeles County
8987,-118.06,34.07,3034.0,691.0,2.3929,184400.0,<1H OCEAN,Los Angeles County
8988,-118.06,34.08,3031.0,845.0,3.063,190366.66666666666,<1H OCEAN,Los Angeles County
8989,-118.06,34.09,2929.0,986.0,3.8654333333333333,257400.0,<1H OCEAN,Los Angeles County
8990,-118.06,34.1,5264.0,1994.0,4.07038,264680.0,<1H OCEAN,Los Angeles County
8991,-118.06,34.11,2110.0,899.0,2.9255,244100.0,INLAND,Los Angeles County
8992,-118.06,34.12,4552.0,1710.0,4.139366666666667,265000.0,INLAND,Los Angeles County
8993,-118.06,34.13,7128.0,3576.0,3.46305,309400.0,INLAND,Los Angeles County
8994,-118.06,34.14,2330.0,747.0,7.760199999999999,468650.5,INLAND,Los Angeles County
8995,-118.06,34.15,697.0,226.0,15.0001,500001.0,INLAND,Los Angeles County
8996,-118.06,34.16,1725.0,679.0,4.24595,324500.0,INLAND,Los Angeles County
8997,-118.06,34.17,1059.0,380.0,7.2419,410400.0,INLAND,Los Angeles County
8998,-118.06,34.58,899.0,260.0,3.86,109300.0,INLAND,Los Angeles County
8999,-118.06,34.71,1228.0,512.0,2.5764,150000.0,INLAND,Los Angeles County
9000,-118.06,35.68,730.0,321.0,2.25,67500.0,INLAND,Kern County
9001,-118.05,33.65,2427.0,867.0,10.1154,477700.0,NEAR OCEAN,Orange County
9002,-118.05,33.71,1424.0,547.0,8.8281,461600.0,NEAR OCEAN,Orange County
9003,-118.05,33.72,4352.0,2246.0,4.4163,196500.0,<1H OCEAN,Orange County
9004,-118.05,33.73,1301.0,467.0,5.0699,266100.0,<1H OCEAN,Orange County
9005,-118.05,33.78,3307.0,1181.0,7.1093,367833.3333333333,<1H OCEAN,Orange County
9006,-118.05,33.79,1260.0,317.0,3.2465,277400.0,<1H OCEAN,Orange County
9007,-118.05,33.81,1377.0,450.0,5.2542,234600.0,<1H OCEAN,Orange County
9008,-118.05,33.82,2055.0,637.0,6.867649999999999,273150.0,<1H OCEAN,Orange County
9009,-118.05,33.83,2286.0,665.0,5.7018,286700.0,<1H OCEAN,Orange County
9010,-118.05,33.84,2295.0,654.0,6.983,329700.0,<1H OCEAN,Orange County
9011,-118.05,33.85,1212.0,362.0,6.1737,313100.0,<1H OCEAN,Orange County
9012,-118.05,33.86,3362.0,998.0,5.9801,308000.0,<1H OCEAN,Los Angeles County
9013,-118.05,33.87,2952.0,754.0,5.8855,313800.0,<1H OCEAN,Los Angeles County
9014,-118.05,33.9,1617.0,364.0,2.53235,137450.0,<1H OCEAN,Los Angeles County
9015,-118.05,33.92,2170.0,466.0,3.2371,154700.0,<1H OCEAN,Los Angeles County
9016,-118.05,33.93,3124.0,633.0,3.4142,145750.0,<1H OCEAN,Los Angeles County
9017,-118.05,33.94,527.0,130.0,1.9453,149000.0,<1H OCEAN,Los Angeles County
9018,-118.05,33.95,1600.0,376.0,3.6125,170800.0,<1H OCEAN,Los Angeles County
9019,-118.05,33.96,2778.0,644.0,2.9714,160300.0,<1H OCEAN,Los Angeles County
9020,-118.05,33.97,2816.0,673.0,3.6,154000.0,<1H OCEAN,Los Angeles County
9021,-118.05,33.98,3701.0,1183.0,2.961233333333334,155200.0,<1H OCEAN,Los Angeles County
9022,-118.05,33.99,1971.0,795.0,4.462899999999999,222900.0,<1H OCEAN,Los Angeles County
9023,-118.05,34.02,25.0,7.0,2.125,375000.0,<1H OCEAN,Los Angeles County
9024,-118.05,34.04,1098.0,257.0,4.2917,161200.0,<1H OCEAN,Los Angeles County
9025,-118.05,34.05,920.0,199.0,3.7279,162200.0,<1H OCEAN,Los Angeles County
9026,-118.05,34.06,5283.0,1118.0,2.447233333333333,159666.66666666666,<1H OCEAN,Los Angeles County
9027,-118.05,34.07,4119.0,1035.0,3.2373,183100.0,<1H OCEAN,Los Angeles County
9028,-118.05,34.08,7592.0,1903.0,2.420033333333333,147166.66666666666,<1H OCEAN,Los Angeles County
9029,-118.05,34.09,409.0,123.0,3.5268,146400.0,<1H OCEAN,Los Angeles County
9030,-118.05,34.1,3309.0,1112.0,4.3477,266366.6666666667,INLAND,Los Angeles County
9031,-118.05,34.11,2456.0,896.0,4.2052499999999995,349450.0,INLAND,Los Angeles County
9032,-118.05,34.12,2302.0,850.0,3.55,476700.0,INLAND,Los Angeles County
9033,-118.05,34.13,1475.0,668.0,3.735,218300.0,INLAND,Los Angeles County
9034,-118.05,34.14,862.0,303.0,8.9728,500001.0,INLAND,Los Angeles County
9035,-118.05,34.15,1877.0,622.0,8.2004,500001.0,INLAND,Los Angeles County
9036,-118.05,34.16,2924.0,1384.0,4.06595,327700.0,INLAND,Los Angeles County
9037,-118.05,34.17,1036.0,437.0,5.0482,388900.0,INLAND,Los Angeles County
9038,-118.05,36.64,896.0,426.0,2.0357,74200.0,INLAND,Inyo County
9039,-118.04,33.71,1605.0,769.0,6.0102,396900.0,<1H OCEAN,Orange County
9040,-118.04,33.72,6582.0,2708.0,4.490266666666666,196566.66666666666,<1H OCEAN,Orange County
9041,-118.04,33.74,1274.0,441.0,5.3559,235800.0,<1H OCEAN,Orange County
9042,-118.04,33.75,1291.0,614.0,5.2001,235600.0,<1H OCEAN,Orange County
9043,-118.04,33.76,2501.0,824.0,7.12255,316850.0,<1H OCEAN,Orange County
9044,-118.04,33.78,3263.0,1141.0,5.80655,253250.0,<1H OCEAN,Orange County
9045,-118.04,33.8,1359.0,476.0,5.0261,245100.0,<1H OCEAN,Orange County
9046,-118.04,33.81,4053.0,1140.0,5.768649999999999,228550.0,<1H OCEAN,Orange County
9047,-118.04,33.82,2072.0,648.0,5.843999999999999,273900.0,<1H OCEAN,Orange County
9048,-118.04,33.83,3290.0,1031.0,4.361549999999999,261300.0,<1H OCEAN,Orange County
9049,-118.04,33.84,3193.0,1129.0,4.5395,256000.0,<1H OCEAN,Orange County
9050,-118.04,33.85,4730.0,1377.0,6.297366666666666,307866.6666666667,<1H OCEAN,Orange County
9051,-118.04,33.86,1671.0,470.0,7.2628,322700.0,<1H OCEAN,Orange County
9052,-118.04,33.87,4181.0,1127.0,5.99535,280450.0,<1H OCEAN,Los Angeles County
9053,-118.04,33.88,3059.0,853.0,5.7619,297300.0,<1H OCEAN,Los Angeles County
9054,-118.04,33.9,15.0,6.0,0.4999,162500.0,<1H OCEAN,Los Angeles County
9055,-118.04,33.92,3724.0,944.0,3.4562999999999997,154850.0,<1H OCEAN,Los Angeles County
9056,-118.04,33.93,3963.0,906.0,3.9164999999999996,152600.0,<1H OCEAN,Los Angeles County
9057,-118.04,33.94,3545.0,935.0,4.41505,169150.0,<1H OCEAN,Los Angeles County
9058,-118.04,33.95,3853.0,1200.0,4.550866666666667,174800.0,<1H OCEAN,Los Angeles County
9059,-118.04,33.96,2432.0,700.0,3.2732,151400.0,<1H OCEAN,Los Angeles County
9060,-118.04,33.97,5563.0,1903.0,2.7419666666666664,166066.66666666666,<1H OCEAN,Los Angeles County
9061,-118.04,33.98,5799.0,2367.0,2.4779999999999998,168550.0,<1H OCEAN,Los Angeles County
9062,-118.04,33.99,2875.0,1206.0,3.4417,197850.0,<1H OCEAN,Los Angeles County
9063,-118.04,34.0,2114.0,838.0,5.1985,279200.0,<1H OCEAN,Los Angeles County
9064,-118.04,34.04,3019.0,686.0,3.25,162850.0,<1H OCEAN,Los Angeles County
9065,-118.04,34.05,2380.0,492.0,2.85575,147150.0,<1H OCEAN,Los Angeles County
9066,-118.04,34.06,4769.0,999.0,2.8463333333333334,161233.33333333334,<1H OCEAN,Los Angeles County
9067,-118.04,34.07,3895.0,1031.0,2.8278,159466.66666666666,<1H OCEAN,Los Angeles County
9068,-118.04,34.08,975.0,253.0,4.037,173300.0,<1H OCEAN,Los Angeles County
9069,-118.04,34.09,3820.0,1216.0,3.7615999999999996,205966.66666666666,INLAND,Los Angeles County
9070,-118.04,34.1,2745.0,832.0,4.47525,254550.0,INLAND,Los Angeles County
9071,-118.04,34.11,1003.0,295.0,6.094250000000001,473550.5,INLAND,Los Angeles County
9072,-118.04,34.12,3018.0,973.0,5.838466666666666,481734.0,INLAND,Los Angeles County
9073,-118.04,34.13,2567.0,959.0,8.577633333333333,402133.6666666667,INLAND,Los Angeles County
9074,-118.04,34.15,676.0,295.0,3.3621,377200.0,INLAND,Los Angeles County
9075,-118.04,34.16,633.0,247.0,5.9582,350700.0,INLAND,Los Angeles County
9076,-118.04,34.17,764.0,373.0,4.0385,265700.0,INLAND,Los Angeles County
9077,-118.04,34.18,1220.0,508.0,5.2865,455400.0,INLAND,Los Angeles County
9078,-118.03,33.7,1259.0,413.0,7.7854,395300.0,<1H OCEAN,Orange County
9079,-118.03,33.71,738.0,235.0,6.0,271400.0,<1H OCEAN,Orange County
9080,-118.03,33.72,2465.0,946.0,5.162999999999999,261000.0,<1H OCEAN,Orange County
9081,-118.03,33.76,3873.0,1271.0,5.414300000000001,222700.0,<1H OCEAN,Orange County
9082,-118.03,33.77,4209.0,1713.0,4.813433333333333,232000.0,<1H OCEAN,Orange County
9083,-118.03,33.78,2436.0,835.0,5.8757,263800.0,<1H OCEAN,Orange County
9084,-118.03,33.79,4650.0,1507.0,5.0230999999999995,227100.0,<1H OCEAN,Orange County
9085,-118.03,33.81,1779.0,543.0,5.7089,237400.0,<1H OCEAN,Orange County
9086,-118.03,33.82,3122.0,1239.0,5.102333333333334,269400.0,<1H OCEAN,Orange County
9087,-118.03,33.83,4269.0,1384.0,4.008333333333333,186933.33333333334,<1H OCEAN,Orange County
9088,-118.03,33.84,4896.0,1627.0,4.7451,211200.0,<1H OCEAN,Orange County
9089,-118.03,33.85,5654.0,1845.0,3.948233333333333,257400.0,<1H OCEAN,Orange County
9090,-118.03,33.86,1014.0,322.0,4.535,289300.0,<1H OCEAN,Orange County
9091,-118.03,33.87,1368.0,387.0,5.93,277600.0,<1H OCEAN,Los Angeles County
9092,-118.03,33.9,1570.0,440.0,4.5245999999999995,186750.0,<1H OCEAN,Los Angeles County
9093,-118.03,33.91,4267.0,1196.0,3.729,162100.0,<1H OCEAN,Los Angeles County
9094,-118.03,33.92,2550.0,709.0,3.33655,162650.0,<1H OCEAN,Los Angeles County
9095,-118.03,33.93,4074.0,1195.0,4.5743,172100.0,<1H OCEAN,Los Angeles County
9096,-118.03,33.94,3370.0,1150.0,3.7731666666666666,175333.33333333334,<1H OCEAN,Los Angeles County
9097,-118.03,33.95,1968.0,701.0,3.899,175500.0,<1H OCEAN,Los Angeles County
9098,-118.03,33.96,1636.0,610.0,3.5853,168000.0,<1H OCEAN,Los Angeles County
9099,-118.03,33.97,7040.0,2670.0,3.6658166666666663,208550.0,<1H OCEAN,Los Angeles County
9100,-118.03,33.98,880.0,441.0,2.7578,236800.0,<1H OCEAN,Los Angeles County
9101,-118.03,33.99,1177.0,439.0,3.4312,243800.0,<1H OCEAN,Los Angeles County
9102,-118.03,34.01,2975.0,1018.0,6.2319,403700.0,<1H OCEAN,Los Angeles County
9103,-118.03,34.05,3068.0,679.0,3.1542000000000003,149900.0,<1H OCEAN,Los Angeles County
9104,-118.03,34.06,13539.0,2918.0,2.3514600000000003,155420.0,<1H OCEAN,Los Angeles County
9105,-118.03,34.07,905.0,242.0,3.1042,152000.0,<1H OCEAN,Los Angeles County
9106,-118.03,34.08,3769.0,989.0,2.8884000000000003,163866.66666666666,INLAND,Los Angeles County
9107,-118.03,34.09,1152.0,323.0,2.8029,180900.0,INLAND,Los Angeles County
9108,-118.03,34.1,5440.0,1999.0,3.522875,223075.0,INLAND,Los Angeles County
9109,-118.03,34.11,2332.0,790.0,6.24485,427150.0,INLAND,Los Angeles County
9110,-118.03,34.13,995.0,359.0,4.9583,445700.0,INLAND,Los Angeles County
9111,-118.03,34.14,3059.0,1280.0,3.9017500000000003,297400.0,INLAND,Los Angeles County
9112,-118.03,34.15,674.0,267.0,4.1797,486800.0,INLAND,Los Angeles County
9113,-118.03,34.16,2394.0,816.0,7.8867,494900.6666666667,INLAND,Los Angeles County
9114,-118.03,34.58,4546.0,1598.0,4.0729,154300.0,INLAND,Los Angeles County
9115,-118.02,33.62,1508.0,754.0,4.3409,271400.0,NEAR OCEAN,Orange County
9116,-118.02,33.65,755.0,399.0,2.8352,408300.0,NEAR OCEAN,Orange County
9117,-118.02,33.7,2473.0,769.0,6.3047,285700.0,<1H OCEAN,Orange County
9118,-118.02,33.71,3592.0,1371.0,5.625450000000001,309850.0,<1H OCEAN,Orange County
9119,-118.02,33.72,4404.0,1594.0,4.4453,267800.0,<1H OCEAN,Orange County
9120,-118.02,33.73,4645.0,1654.0,5.34915,285500.0,<1H OCEAN,Orange County
9121,-118.02,33.74,1961.0,595.0,6.127999999999999,248200.0,<1H OCEAN,Orange County
9122,-118.02,33.75,1596.0,475.0,5.7157,231200.0,<1H OCEAN,Orange County
9123,-118.02,33.76,3185.0,946.0,3.93945,205300.0,<1H OCEAN,Orange County
9124,-118.02,33.77,3005.0,901.0,5.1225,200100.0,<1H OCEAN,Orange County
9125,-118.02,33.78,1754.0,554.0,5.5446,228900.0,<1H OCEAN,Orange County
9126,-118.02,33.79,3281.0,1001.0,6.1142,240400.0,<1H OCEAN,Orange County
9127,-118.02,33.8,1411.0,437.0,7.1851,276700.0,<1H OCEAN,Orange County
9128,-118.02,33.81,2227.0,641.0,5.1155,200900.0,<1H OCEAN,Orange County
9129,-118.02,33.82,2459.0,863.0,4.26755,231400.0,<1H OCEAN,Orange County
9130,-118.02,33.83,2922.0,1111.0,3.2215,238800.0,<1H OCEAN,Orange County
9131,-118.02,33.84,2091.0,580.0,4.4821,214100.0,<1H OCEAN,Orange County
9132,-118.02,33.85,1030.0,353.0,5.3416,213000.0,<1H OCEAN,Orange County
9133,-118.02,33.86,1290.0,394.0,5.6677,220700.0,<1H OCEAN,Orange County
9134,-118.02,33.89,670.0,221.0,5.0839,198200.0,<1H OCEAN,Los Angeles County
9135,-118.02,33.9,3793.0,1280.0,4.549766666666667,206000.0,<1H OCEAN,Los Angeles County
9136,-118.02,33.91,3249.0,1055.0,5.1084000000000005,213700.0,<1H OCEAN,Los Angeles County
9137,-118.02,33.92,3437.0,1079.0,4.1809666666666665,189600.0,<1H OCEAN,Los Angeles County
9138,-118.02,33.93,4202.0,1339.0,3.867,189250.0,<1H OCEAN,Los Angeles County
9139,-118.02,33.94,4571.0,1405.0,4.3948,192000.0,<1H OCEAN,Los Angeles County
9140,-118.02,33.95,4882.0,1693.0,4.1471800000000005,176660.0,<1H OCEAN,Los Angeles County
9141,-118.02,33.96,1901.0,715.0,4.583600000000001,232200.0,<1H OCEAN,Los Angeles County
9142,-118.02,33.97,887.0,306.0,6.148,313800.0,<1H OCEAN,Los Angeles County
9143,-118.02,33.98,707.0,293.0,8.6677,332700.0,<1H OCEAN,Los Angeles County
9144,-118.02,34.02,2647.0,969.0,5.2405,302400.0,<1H OCEAN,Los Angeles County
9145,-118.02,34.04,8579.0,2386.0,3.9735500000000004,186750.0,<1H OCEAN,Los Angeles County
9146,-118.02,34.05,6127.0,1341.0,2.6599333333333335,163033.33333333334,<1H OCEAN,Los Angeles County
9147,-118.02,34.06,3792.0,817.0,2.2577,173800.0,<1H OCEAN,Los Angeles County
9148,-118.02,34.07,3528.0,887.0,2.3236,156300.0,INLAND,Los Angeles County
9149,-118.02,34.08,7731.0,1861.0,2.8782666666666668,171766.66666666666,INLAND,Los Angeles County
9150,-118.02,34.09,3175.0,880.0,3.06015,180900.0,INLAND,Los Angeles County
9151,-118.02,34.1,1256.0,451.0,3.3509,229850.0,INLAND,Los Angeles County
9152,-118.02,34.11,1828.0,696.0,4.2139500000000005,316900.0,INLAND,Los Angeles County
9153,-118.02,34.12,2610.0,840.0,6.0625,389866.6666666667,INLAND,Los Angeles County
9154,-118.02,34.13,4022.0,1395.0,5.636666666666667,377833.3333333333,INLAND,Los Angeles County
9155,-118.02,34.14,4609.0,1723.0,3.1097,237800.0,INLAND,Los Angeles County
9156,-118.02,34.15,2025.0,804.0,3.7375,294100.0,INLAND,Los Angeles County
9157,-118.02,34.17,1558.0,528.0,9.4667,500001.0,INLAND,Los Angeles County
9158,-118.02,34.57,5391.0,1529.0,5.083,151300.0,INLAND,Los Angeles County
9159,-118.02,34.62,261.0,53.0,2.1413,96900.0,INLAND,Los Angeles County
9160,-118.01,33.66,1949.0,910.0,4.355,429200.0,NEAR OCEAN,Orange County
9161,-118.01,33.67,2769.0,1264.0,5.4645,422650.0,NEAR OCEAN,Orange County
9162,-118.01,33.69,337.0,123.0,11.5199,500001.0,<1H OCEAN,Orange County
9163,-118.01,33.7,1741.0,588.0,7.247999999999999,302700.0,<1H OCEAN,Orange County
9164,-118.01,33.71,3079.0,1248.0,4.7515,295600.0,<1H OCEAN,Orange County
9165,-118.01,33.73,1766.0,589.0,6.7418,302500.0,<1H OCEAN,Orange County
9166,-118.01,33.74,3613.0,1232.0,6.0609,264900.0,<1H OCEAN,Orange County
9167,-118.01,33.75,2269.0,652.0,4.525,186000.0,<1H OCEAN,Orange County
9168,-118.01,33.76,3287.0,902.0,3.1418,184800.0,<1H OCEAN,Orange County
9169,-118.01,33.77,1885.0,536.0,5.6291,210800.0,<1H OCEAN,Orange County
9170,-118.01,33.78,2326.0,825.0,5.96785,220250.0,<1H OCEAN,Orange County
9171,-118.01,33.79,2776.0,798.0,5.61045,240600.0,<1H OCEAN,Orange County
9172,-118.01,33.8,1488.0,650.0,5.32,219500.0,<1H OCEAN,Orange County
9173,-118.01,33.81,3841.0,1404.0,4.4881,183600.0,<1H OCEAN,Orange County
9174,-118.01,33.82,3348.0,1049.0,4.110799999999999,209100.0,<1H OCEAN,Orange County
9175,-118.01,33.83,6022.0,2250.0,3.332966666666666,210166.66666666666,<1H OCEAN,Orange County
9176,-118.01,33.84,6190.0,2150.0,4.546766666666667,210366.66666666666,<1H OCEAN,Orange County
9177,-118.01,33.85,3661.0,1040.0,4.2595,202250.0,<1H OCEAN,Orange County
9178,-118.01,33.86,1218.0,402.0,3.4306,194200.0,<1H OCEAN,Orange County
9179,-118.01,33.87,4188.0,1497.0,3.139,185700.0,<1H OCEAN,Orange County
9180,-118.01,33.88,1088.0,341.0,3.3689999999999998,269600.0,<1H OCEAN,Orange County
9181,-118.01,33.89,2825.0,902.0,4.4882,206366.66666666666,<1H OCEAN,Los Angeles County
9182,-118.01,33.9,2340.0,883.0,4.8672,206350.0,<1H OCEAN,Los Angeles County
9183,-118.01,33.91,2541.0,462.0,4.2305,221400.0,<1H OCEAN,Los Angeles County
9184,-118.01,33.92,3098.0,936.0,5.2517499999999995,196350.0,<1H OCEAN,Los Angeles County
9185,-118.01,33.93,3179.0,1181.0,3.8434,182150.0,<1H OCEAN,Los Angeles County
9186,-118.01,33.94,1776.0,574.0,4.594950000000001,181750.0,<1H OCEAN,Los Angeles County
9187,-118.01,33.95,2217.0,787.0,4.7367333333333335,219600.0,<1H OCEAN,Los Angeles County
9188,-118.01,33.96,882.0,308.0,5.3054,273500.0,<1H OCEAN,Los Angeles County
9189,-118.01,33.97,608.0,246.0,6.0648,290800.0,<1H OCEAN,Los Angeles County
9190,-118.01,34.05,2530.0,541.0,2.98635,149850.0,<1H OCEAN,Los Angeles County
9191,-118.01,34.06,455.0,196.0,2.7721,155400.0,INLAND,Los Angeles County
